rah,decd,mag,jh,zphot,arxiv,author,ra,dec,jname,zspec,field,jmag,hmag,id_zf,mass,sn,s11,muv,zeazy,mu,beta,ezphot,emuv,ebeta,logm,Muv,F150W,F200W,photz_2.5,photz_16,photz_84,photz_97.5,tform_16,tform_50,tform_84,stellar_mass_16,stellar_mass_50,stellar_mass_84,robust,zphot2,mag444,zerr,mptid,zplo,zphi,zserr,zflag,Te,Te_err,logO2pp,logO2pp_err,logO2p,logO2p_err,logOH,logOH_err,zperr,NIRCam_ID,z_Spec_flag,z_PRISM,z_spec_source,jades_id,Muv_err,beta_err,dv,dv_err,dchi2,pz,zphot_err,xi_Ha,nircam_id,gratings,zspec_err,beta_UV,beta_UV_err,beta_opt,beta_opt_err,m_uv,M_UV,z_ALT,n_lines_detected,zspec.,exptime,muv_err,emlines,id,count,F444W
,,,,5.04,2310.01112,Charlotte Simmonds,53.156380,-27.80966,j033237.53m274834.78,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156388&dec=-27.80966&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0769,25.49,,,,,,,,,,,,,,,,JADES-GS+53.15638-27.80966,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156388&dec=-27.80966&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.17,2310.01112,Charlotte Simmonds,53.156430,-27.75579,j033237.54m274520.84,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156438&dec=-27.75579&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0407,25.76,,,,,,,,,,,,,,,,JADES-GS+53.15643-27.75579,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156438&dec=-27.75579&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.32,2310.01112,Charlotte Simmonds,53.156490,-27.75369,j033237.56m274513.28,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156498&dec=-27.75369&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0508,25.54,,,,,,,,,,,,,,,,JADES-GS+53.15649-27.75369,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156498&dec=-27.75369&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.156508,-27.77225,j033237.56m274620.11,3.725,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156507958&dec=-27.77225319&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,210435,A,3.725,,,,,,,,,,,,,,,,,,,,,,,,,,18970,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156507958&dec=-27.77225319&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.80,2310.01112,Charlotte Simmonds,53.156630,-27.72531,j033237.59m274331.12,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156638&dec=-27.72531&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0558,25.47,,,,,,,,,,,,,,,,JADES-GS+53.15663-27.72531,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156638&dec=-27.72531&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,29.028990426079666,,8.02,2306.02468,Kevin Hainline,53.156608,-27.75428,j033237.59m274515.42,-9999.000,,,,,,,,,,,,,,,,-19.0,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1566083679397048&dec=-27.75428382769866&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GS-53.15661-27.75428,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1566083679397048&dec=-27.75428382769866&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,29.76993042463379,,8.01,2306.02468,Kevin Hainline,53.156740,-27.76293,j033237.62m274546.55,-9999.000,,,,,,,,,,,,,,,,-17.31,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1567400310783648&dec=-27.76292983719582&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GS-53.15674-27.76293,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1567400310783648&dec=-27.76292983719582&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,5.51,2310.01112,Charlotte Simmonds,53.156770,-27.83941,j033237.62m275021.88,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156778&dec=-27.83941&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0647,25.3,,,,,,,,,,,,,,,,JADES-GS+53.15677-27.83941,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156778&dec=-27.83941&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,7.98,2310.01112,Charlotte Simmonds,53.156830,-27.76716,j033237.64m274601.78,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156838&dec=-27.76716&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1014,-1.0,,,,,,,,,,,,,,,,JADES-GS+53.15683-27.76716,3,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156838&dec=-27.76716&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.04627,Joris Witstok,53.156820,-27.76716,j033237.64m274601.78,7.980,,,,,,,,,,,-2.52,,,,,-18.8,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156828&dec=-27.76716&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GS+53.15682-27.76716,0.06,0.03,29.2,3.3,,,,,,,,,,,,,,,,,,,,21842,3,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156828&dec=-27.76716&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.156827,-27.76716,j033237.64m274601.78,7.980,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156826998&dec=-27.76716182&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,137667,A,7.981,,,,,,,,,,,,,,,,,,,,,,,,,,21842,3,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156826998&dec=-27.76716182&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.156937,-27.81286,j033237.66m274846.29,-1.000,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156937278&dec=-27.81285891&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,103467,NA,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10000633,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156937278&dec=-27.81285891&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.33,2310.01112,Charlotte Simmonds,53.156940,-27.75715,j033237.67m274525.74,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156948&dec=-27.75715&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0504,25.52,,,,,,,,,,,,,,,,JADES-GS+53.15694-27.75715,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156948&dec=-27.75715&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,29.71813141609466,,9.21,2306.02468,Kevin Hainline,53.157011,-27.73277,j033237.68m274357.96,-9999.000,,,,,,,,,,,,,,,,-17.8,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157010875351498&dec=-27.732767915286843&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GS-53.15701-27.73277,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157010875351498&dec=-27.732767915286843&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.157000,-27.81302,j033237.68m274846.86,-1.000,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156999778&dec=-27.81301549&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,103356,NA,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10000625,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.156999778&dec=-27.81301549&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.32,2310.01112,Charlotte Simmonds,53.157000,-27.83585,j033237.68m275009.06,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1578&dec=-27.83585&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0522,25.4,,,,,,,,,,,,,,,,JADES-GS+53.15700-27.83585,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1578&dec=-27.83585&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.157066,-27.81630,j033237.70m274858.70,4.864,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157066458&dec=-27.81630481&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,197791,B,4.864,,,,,,,,,,,,,,,,,,,,,,,,,,4009,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157066458&dec=-27.81630481&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,30.04728015377254,,11.27,2306.02468,Kevin Hainline,53.157127,-27.78003,j033237.71m274648.09,-9999.000,,,,,,,,,,,,,,,,-16.69,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157126531436188&dec=-27.78002507125461&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GS-53.15713-27.78003,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157126531436188&dec=-27.78002507125461&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,27.450652187571983,,8.39,2306.02468,Kevin Hainline,53.157105,-27.83708,j033237.71m275013.49,7.668,,,,,,,,,,,,,,,,-20.13,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157104688048588&dec=-27.837081482690827&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FRESCO,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GS-53.1571-27.83708,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157104688048588&dec=-27.837081482690827&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.157222,-27.82386,j033237.73m274925.89,2.903,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15722178&dec=-27.8238581&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,B,2.903,,,,,,,,,,,,,,,,,,,,,,,,,,10000098,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15722178&dec=-27.8238581&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,1.62,2106.13246,Carlos Gomez-Guijarro,53.157199,-27.83349,j033237.73m275000.57,,,,,11442,10.96,9.3,1.36,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1571998&dec=-27.833492&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2GS13,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1571998&dec=-27.833492&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.157243,-27.82378,j033237.74m274925.60,-1.000,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157242658&dec=-27.82377682&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,195580,NA,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2332,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157242658&dec=-27.82377682&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,29.89752656200258,,8.97,2306.02468,Kevin Hainline,53.157312,-27.83936,j033237.75m275021.69,-9999.000,,,,,,,,,,,,,,,,-18.0,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157312383857898&dec=-27.83935922597254&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GS-53.15731-27.83936,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157312383857898&dec=-27.83935922597254&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,5.08,2310.01112,Charlotte Simmonds,53.157500,-27.74417,j033237.80m274439.01,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15758&dec=-27.74417&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,25.21,,,,,,,,,,,,,,,,JADES-GS+53.15750-27.74417,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15758&dec=-27.74417&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,28.209660252679893,,8.00,2306.02468,Kevin Hainline,53.157508,-27.76677,j033237.80m274600.39,-9999.000,,,,,,,,,,,,,,,,-19.19,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1575080801181068&dec=-27.766774678911034&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GS-53.15751-27.76677,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1575080801181068&dec=-27.766774678911034&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.157545,-27.77048,j033237.81m274613.74,-1.000,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157545138&dec=-27.7704835&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,134039,NA,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10008067,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157545138&dec=-27.7704835&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.29,2310.01112,Charlotte Simmonds,53.157650,-27.79791,j033237.84m274752.48,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157658&dec=-27.79791&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0546,25.26,,,,,,,,,,,,,,,,JADES-GS+53.15765-27.79791,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157658&dec=-27.79791&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,29.7239517378388,,8.57,2306.02468,Kevin Hainline,53.157836,-27.76271,j033237.88m274545.77,-9999.000,,,,,,,,,,,,,,,,-17.01,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1578359763383558&dec=-27.762714973507254&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,JADES-GS-53.15784-27.76271,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1578359763383558&dec=-27.762714973507254&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.157853,-27.77762,j033237.88m274639.44,2.776,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157853038&dec=-27.7776211&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,127922,A,2.778,,,,,,,,,,,,,,,,,,,,,,,,,,16996,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157853038&dec=-27.7776211&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.157907,-27.80384,j033237.90m274813.84,-1.000,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157907068&dec=-27.80384442&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,109666,NA,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7523,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.157907068&dec=-27.80384442&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.89,2310.01112,Charlotte Simmonds,53.158030,-27.73705,j033237.93m274413.38,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158038&dec=-27.73705&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0549,25.46,,,,,,,,,,,,,,,,JADES-GS+53.15803-27.73705,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158038&dec=-27.73705&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,6.62,2310.01112,Charlotte Simmonds,53.158040,-27.78632,j033237.93m274710.75,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158048&dec=-27.78632&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-1.0,,,,,,,,,,,,,,,,JADES-GS+53.15804-27.78632,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158048&dec=-27.78632&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,5.63,2310.01112,Charlotte Simmonds,53.158060,-27.81801,j033237.93m274904.84,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158068&dec=-27.81801&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0699,25.03,,,,,,,,,,,,,,,,JADES-GS+53.15806-27.81801,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158068&dec=-27.81801&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.88,2310.01112,Charlotte Simmonds,53.158100,-27.73709,j033237.94m274413.52,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15818&dec=-27.73709&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0685,25.7,,,,,,,,,,,,,,,,JADES-GS+53.15810-27.73709,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15818&dec=-27.73709&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.77,2310.01112,Charlotte Simmonds,53.158100,-27.78642,j033237.94m274711.11,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15818&dec=-27.78642&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0621,25.5,,,,,,,,,,,,,,,,JADES-GS+53.15810-27.78642,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15818&dec=-27.78642&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.70,2310.01112,Charlotte Simmonds,53.158130,-27.79882,j033237.95m274755.75,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158138&dec=-27.79882&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0613,25.42,,,,,,,,,,,,,,,,JADES-GS+53.15813-27.79882,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158138&dec=-27.79882&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,6.10,2404.03576,Dale Kocevski,53.158183,-27.73913,j033237.96m274420.86,-1.000,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1581838&dec=-27.739128&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,25.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.32,0.25,2.02,0.06,28.57,-18.15,,,,,,,JADES-534,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.1581838&dec=-27.739128&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.78,2310.01112,Charlotte Simmonds,53.158170,-27.78648,j033237.96m274711.33,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158178&dec=-27.78648&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0552,25.19,,,,,,,,,,,,,,,,JADES-GS+53.15817-27.78648,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158178&dec=-27.78648&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,5.74,2310.01112,Charlotte Simmonds,53.158250,-27.74091,j033237.98m274427.28,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158258&dec=-27.74091&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0607,25.81,,,,,,,,,,,,,,,,JADES-GS+53.15825-27.74091,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158258&dec=-27.74091&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,5.63,2310.01112,Charlotte Simmonds,53.158300,-27.73651,j033237.99m274411.44,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15838&dec=-27.73651&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0694,24.87,,,,,,,,,,,,,,,,JADES-GS+53.15830-27.73651,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.15838&dec=-27.73651&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.158293,-27.79825,j033237.99m274753.70,4.772,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158293468&dec=-27.79824897&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,229230,A,4.766,,,,,,,,,,,,,,,,,,,,,,,,,,10001892,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158293468&dec=-27.79824897&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.34,2310.01112,Charlotte Simmonds,53.158280,-27.83311,j033237.99m274959.20,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158288&dec=-27.83311&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0461,25.39,,,,,,,,,,,,,,,,JADES-GS+53.15828-27.83311,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158288&dec=-27.83311&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.158315,-27.77007,j033238.00m274612.25,2.845,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158315028&dec=-27.77006859&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,134521,A,2.854,,,,,,,,,,,,,,,,,,,,,,,,,,20313,1,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158315028&dec=-27.77006859&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,4.24,2310.01112,Charlotte Simmonds,53.158330,-27.80724,j033238.00m274826.07,,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158338&dec=-27.80724&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0505,25.27,,,,,,,,,,,,,,,,JADES-GS+53.15833-27.80724,2,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158338&dec=-27.80724&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
,,,,,2306.02467,Andrew Bunker,53.158327,-27.80724,j033238.00m274826.07,4.238,,,,,,,,,,,,,,,,,,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158326558&dec=-27.80724074&filters=f200w-clear&size=1&scl=16&invert=True"" height=100px />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,107462,B,4.238,,,,,,,,,,,,,,,,,,,,,,,,,,6519,2,"<img src=""http://grizli-cutout.herokuapp.com/thumb?ra=53.158326558&dec=-27.80724074&filters=f444w-clear&size=1&scl=24&invert=True"" height=100px />"
